liga,nombre_completo,nombre_abreviado,fecha_nacimiento,url_perfil
Liga Femenina,MIA DELLEPIANE,"DELLEPIANE, M.",28/08/2007,https://www.laliganacional.com.ar/lfb/jugador/932/89189/166574/dellepiane-mia
Liga Femenina,MIA BELEN ROSSO,"ROSSO, M.",12/09/2008,https://www.laliganacional.com.ar/lfb/jugador/874/89168/387307/rosso-mia-belen
Liga Femenina,MICAELA IVANA MERCADO,"MERCADO, M.",13/08/2003,https://www.laliganacional.com.ar/lfb/jugador/1508/91269/224089/mercado-micaela-ivana
Liga Femenina,MICAELA VERONICA GONZALEZ,"GONZALEZ, M.",15/05/1996,https://www.laliganacional.com.ar/lfb/jugador/906/89437/379060/gonzalez-micaela-veronica
Liga Femenina,MILAGROS AGUSTINA SANCHEZ,"SANCHEZ, M.",10/05/1999,https://www.laliganacional.com.ar/lfb/jugador/893/88705/69074/sanchez-milagros-agustina
Liga Femenina,MIRANDA VALENTINA CANALES,"CANALES, M.",27/01/2006,https://www.laliganacional.com.ar/lfb/jugador/1510/90448/180105/canales-miranda-valentina
Liga Femenina,MORENA SARJANOVICH,"SARJANOVICH, M.",23/07/2009,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/167617/sarjanovich-morena
Liga Femenina,MUNAY MARTINEZ,"MARTINEZ, M.",16/03/1992,https://www.laliganacional.com.ar/lfb/jugador/932/89189/56788/martinez-munay
Liga Femenina,MYRIAM ALEJANDRA ALONSO JIMENEZ,"ALONSO, M.",05/11/1992,https://www.laliganacional.com.ar/lfb/jugador/932/89189/223564/alonso-jimenez-myriam-alejandra
Liga Femenina,NATALIA ANDREA TONDI,"TONDI, N.",09/03/2003,https://www.laliganacional.com.ar/lfb/jugador/932/89189/163983/tondi-natalia-andrea
Liga Femenina,NATALIA SOLEDAD BATTIONI,"BATTIONI, N.",19/10/1985,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/386075/battioni-natalia-soledad
Liga Femenina,NATASSJA MARTINA KOLFF MARTINI,"KOLFF, N.",16/09/2004,https://www.laliganacional.com.ar/lfb/jugador/906/89437/379045/kolff-martini-natassja-martina
Liga Femenina,NEREA SCHMIDT,"SCHMIDT, N.",28/07/1994,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/271986/schmidt-nerea
Liga Femenina,NICOLE TAPARI,"TAPARI, N.",30/01/2004,https://www.laliganacional.com.ar/lfb/jugador/906/89437/72973/tapari-nicole
Liga Femenina,NIJA MYIA COLLIER,"COLLIER, N.",14/09/1999,https://www.laliganacional.com.ar/lfb/jugador/932/89189/386041/collier-nija-myia
Liga Femenina,NIRVANA DAMIANI,"DAMIANI, N.",22/10/1994,https://www.laliganacional.com.ar/lfb/jugador/1508/91269/224086/damiani-nirvana
Liga Femenina,NOELIA LILEN ZINNA,"ZINNA, N.",10/01/1988,https://www.laliganacional.com.ar/lfb/jugador/893/88705/163187/zinna-noelia-lilen
Liga Femenina,NORCARIS DE LOS ANGELES INAGAS VELASQUEZ,"INAGAS, N.",11/01/2002,https://www.laliganacional.com.ar/lfb/jugador/874/89168/280958/inagas-velasquez-norcaris-de-los-angeles
Liga Femenina,OLIVIA OLTMANN,"OLTMANN, O.",28/12/2005,https://www.laliganacional.com.ar/lfb/jugador/893/88705/64423/oltmann-olivia
Liga Femenina,PAULA SANTINI,"SANTINI, P.",24/06/2005,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/149303/santini-paula
Liga Femenina,PILAR CARRA,"CARRA, P.",02/11/2001,https://www.laliganacional.com.ar/lfb/jugador/876/90005/184119/carra-pilar
Liga Femenina,RENATA PIDONE,"PIDONE, R.",04/07/2006,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/271918/pidone-renata
Liga Femenina,RENATA SCORDO HERNÁNDEZ,"SCORDO, R.",17/10/2008,https://www.laliganacional.com.ar/lfb/jugador/893/88705/332307/scordo-hernandez-renata
Liga Femenina,ROCIO ESTRADA,"ESTRADA, R.",25/05/1987,https://www.laliganacional.com.ar/lfb/jugador/893/88705/75647/estrada-rocio
Liga Femenina,ROCIO BELEN CEJAS,"CEJAS, R.",19/01/2001,https://www.laliganacional.com.ar/lfb/jugador/874/89168/327023/cejas-rocio-belen
Liga Femenina,ROSARIO ANTONELLA LIGIOS,"LIGIOS, R.",11/02/2003,https://www.laliganacional.com.ar/lfb/jugador/932/89189/272125/ligios-rosario-antonella
Liga Femenina,SAMARA NESSI,"NESSI, S.",11/10/2005,https://www.laliganacional.com.ar/lfb/jugador/876/90005/277799/nessi-samara
Liga Femenina,SANTINA CHEROT MAGRI,"CHEROT, S.",07/07/2009,https://www.laliganacional.com.ar/lfb/jugador/1385/88919/382268/cherot-magri-santina
Liga Femenina,SOFIA ACEVEDO,"ACEVEDO, S.",30/04/2001,https://www.laliganacional.com.ar/lfb/jugador/1051/88996/327727/acevedo-sofia
Liga Femenina,SOFIA ORIANA DIAZ,"DIAZ, S.",13/03/1999,https://www.laliganacional.com.ar/lfb/jugador/893/88705/163193/diaz-sofia-oriana
Liga Femenina,SOFIA VICTORIA NOVOA FERRARI,"NOVOA, S.",25/07/2008,https://www.laliganacional.com.ar/lfb/jugador/906/89437/328815/novoa-ferrari-sofia-victoria
Liga Femenina,SOFÍA ELUNEY MELLA,"MELLA, S.",08/04/2010,https://www.laliganacional.com.ar/lfb/jugador/1508/91269/225307/mella-sofia-eluney
Liga Femenina,SOL DEPETRIS,"DEPETRIS, S.",23/03/2007,https://www.laliganacional.com.ar/lfb/jugador/932/89189/64709/depetris-sol
Liga Femenina,STEPHANIE CRISTINA SMIDT FALTER,"SMIDT, S.",03/08/2006,https://www.laliganacional.com.ar/lfb/jugador/876/90005/223679/smidt-falter-stephanie-cristina
Liga Femenina,VALENTINA MENDOZA,"MENDOZA, V.",30/09/2004,https://www.laliganacional.com.ar/lfb/jugador/1510/90448/339322/mendoza-valentina
Liga Femenina,VENETIA OLIVA IOANIDIS,"OLIVA, V.",04/01/2010,https://www.laliganacional.com.ar/lfb/jugador/1051/88996/277139/oliva-ioanidis-venetia
Liga Femenina,VERA USACH BOUZIGUES,"USACH, V.",19/02/2006,https://www.laliganacional.com.ar/lfb/jugador/1051/88996/64544/usach-bouzigues-vera
Liga Femenina,ABRIL PERALTA,"PERALTA, A.",26/04/2004,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/115789/peralta-abril
Liga Femenina,ABRIL ANAHI BADEL,"BADEL, A.",17/01/2006,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/386033/badel-abril-anahi
Liga Femenina,AGOSTINA ORIANA LEGUIZAMON,"LEGUIZAMON, A.",19/07/2000,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/151005/leguizamon-agostina-oriana
Liga Femenina,AHITANA CLEMENTE,"CLEMENTE, A.",21/10/2010,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/386035/clemente-ahitana
Liga Femenina,AINHOA CATALANI SALCEDO,"CATALANI, A.",11/04/2006,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/279467/catalani-salcedo-ainhoa
Liga Femenina,ALDANA GAYOSO FIERRO,"GAYOSO, A.",10/05/2000,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/385507/gayoso-fierro-aldana
Liga Femenina,ALMA SALUDAS,"SALUDAS, A.",05/12/2007,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/382360/saludas-alma
Liga Femenina,AMANDA OFFMAN,"OFFMAN, A.",11/03/1997,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/381970/offman-amanda
Liga Femenina,AYLEN MARGARITA VALDEZ,"VALDEZ, A.",23/02/1996,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/382381/valdez-aylen-margarita
Liga Femenina,BARBARA ROMINA VELAZQUEZ MARTELLI,"VELAZQUEZ, B.",04/12/2006,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/386037/velazquez-martelli-barbara-romina
Liga Femenina,BRISA AGOSTINA PISTOCHINI GIOVANINI,"PISTOCHINI, B.",20/07/2000,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/312283/pistochini-giovanini-brisa-agostina
Liga Femenina,BRISA NAHIR PEREZ LOPEZ,"PEREZ, B.",18/11/1999,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/219326/perez-lopez-brisa-nahir
Liga Femenina,CAMILA CORIA,"CORIA, C.",15/10/2005,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/312322/coria-camila
Liga Femenina,CAMILA PEIRONE,"PEIRONE, C.",01/02/2005,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/118431/peirone-camila
Liga Femenina,CAMILA SUAREZ,"SUAREZ, C.",12/07/2000,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/397922/suarez-camila
Liga Femenina,CAMILA ESTEFANIA DEGIOVANNI,"DEGIOVANNI, C.",26/12/2008,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/302153/degiovanni-camila-estefania
Liga Femenina,CAMILA MICHELLE BORGOGNO,"BORGOGNO, C.",10/04/1997,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/383131/borgogno-camila-michelle
Liga Femenina,CANDELA YAZMIN RUFFINO,"RUFFINO, C.",11/07/1994,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/204954/ruffino-candela-yazmin
Liga Femenina,CAROLINA FERNANDEZ NION,"FERNANDEZ, C.",31/03/2003,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/385930/fernandez-nion-carolina
Liga Femenina,CATALINA FESSIA,"FESSIA, C.",24/04/2006,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/383079/fessia-catalina
Liga Femenina,CELESTE LUCILA LEONE,"LEONE, C.",19/08/2005,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/381972/leone-celeste-lucila
Liga Femenina,CELINA NOVATTI,"NOVATTI, C.",21/09/2009,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/386005/novatti-celina
Liga Femenina,CHIARA DE VIRGILIO,"DE VIRGILIO, C.",12/02/2000,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/383916/de-virgilio-chiara
Liga Femenina,CIRA ESPERANZA GORDILLO,"GORDILLO, C.",09/05/2008,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/293192/gordillo-cira-esperanza
Liga Femenina,CLARA INES DELLA ROSA COLOMBO,"DELLA, C.",11/10/2004,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/163876/della-rosa-colombo-clara-ines
Liga Femenina,DEBORA SOLANGE COLI,"COLI, D.",09/02/2000,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/382892/coli-debora-solange
Liga Femenina,DELFINA ALVES DA FLORENCIA,"ALVES, D.",13/06/2008,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/386008/alves-da-florencia-delfina
Liga Femenina,EDA ANAHI ARIAS MOYANO,"ARIAS, E.",10/10/2002,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/383075/arias-moyano-eda-anahi
Liga Femenina,EMILIA MARIA CESANA,"CESANA, E.",14/04/2008,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/386034/cesana-emilia-maria
Liga Femenina,EMMA PERINAZZO RE,"PERINAZZO, E.",21/08/2009,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/382885/perinazzo-re-emma
Liga Femenina,EMMA MELISA RAMIREZ,"RAMIREZ, E.",19/03/2010,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/193236/ramirez-emma-melisa
Liga Femenina,FLORENCIA ORTIZ PAEZ,"ORTIZ, F.",06/07/1999,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/182866/ortiz-paez-florencia
Liga Femenina,FRANCINA EMMA PETTINA BUNINO,"PETTINA, F.",21/09/2007,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/381966/pettina-bunino-francina-emma
Liga Femenina,GABRIELA FERNANDA HERRERA,"HERRERA, G.",08/03/1983,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/167807/herrera-gabriela-fernanda
Liga Femenina,GISEL ANAHI BOTTA,"BOTTA, G.",13/12/1999,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/223342/botta-gisel-anahi
Liga Femenina,GUADALUPE CASTELNUOVO,"CASTELNUOVO, G.",28/06/2004,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/110074/castelnuovo-guadalupe
Liga Femenina,GUILLERMINA MACCIO BATTAN,"MACCIO, G.",10/09/2007,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/220356/maccio-battan-guillermina
Liga Femenina,HELENA TRAUBE BRANDAN,"TRAUBE, H.",02/07/2009,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/219296/traube-brandan-helena
Liga Femenina,INDIANA COSTELLO FRANCOIS,"COSTELLO, I.",07/04/2011,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/343546/costello-francois-indiana
Liga Femenina,ISABELLA BOULLON FAIFER,"BOULLON, I.",02/12/2007,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/383810/boullon-faifer-isabella
Liga Femenina,JACQUELINE ELIZABETH SOTO,"SOTO, J.",16/05/1997,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/382514/soto-jacqueline-elizabeth
Liga Femenina,JANET BANEGAS,"BANEGAS, J.",13/07/1991,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/155995/banegas-janet
Liga Femenina,JOAQUINA GREGORIO SANTOS,"GREGORIO, J.",28/07/2001,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/385549/gregorio-santos-joaquina
Liga Femenina,JOAQUINA STOPPELLO,"STOPPELLO, J.",21/04/2005,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/220960/stoppello-joaquina
Liga Femenina,JOSEFINA CRAGNOLINI,"CRAGNOLINI, J.",27/09/2010,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/156525/cragnolini-josefina
Liga Femenina,JOSEFINA PERALTA,"PERALTA, J.",07/08/2008,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/204172/peralta-josefina
Liga Femenina,JULIETA SIENRA,"SIENRA, J.",05/03/2003,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/327892/sienra-julieta
Liga Femenina,JULIETA ESCOBAR,"ESCOBAR, J.",08/07/2010,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/205386/escobar-julieta
Liga Femenina,JULIETA JAZMIN DIAZ,"DIAZ, J.",29/01/2007,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/307659/diaz-julieta-jazmin
Liga Femenina,KAREN JULIA DEL MILAGRO ABALOS,"ABALOS, K.",05/08/1994,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/218219/abalos-karen-julia-del-milagro
Liga Femenina,KYARA VIOLETA GUERGO VIANELLO,"GUERGO, K.",20/05/2007,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/324542/guergo-vianello-kyara-violeta
Liga Femenina,LARA KEYLA PEREZ GRAMAJO,"PEREZ, L.",20/01/2004,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/164058/perez-gramajo-lara-keyla
Liga Femenina,LAUREANA VEGA,"VEGA, L.",21/11/2008,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/255107/vega-laureana
Liga Femenina,LORENA DAIANA CAMPOS,"CAMPOS, L.",19/01/1999,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/179013/campos-lorena-daiana
Liga Femenina,LOURDES CASTRO IBARRA,"CASTRO, L.",06/05/2009,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/386011/castro-ibarra-lourdes
Liga Femenina,LOURDES CABRAL,"CABRAL, L.",03/03/2006,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/374634/cabral-lourdes
Liga Femenina,LUCIA PISPIEIRO,"PISPIEIRO, L.",01/12/1991,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/189449/pispieiro-lucia
Liga Femenina,LUCIA JUAREZ,"JUAREZ, L.",16/03/2002,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/385581/juarez-lucia
Liga Femenina,LUCIA ABRIL RINCON,"RINCON, L.",19/08/2004,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/383058/rincon-lucia-abril
Liga Femenina,LUCIA ANABEL BALLARI,"BALLARI, L.",04/11/2006,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/383055/ballari-lucia-anabel
Liga Femenina,LUCIA ANAHI GIUSIANO,"GIUSIANO, L.",23/05/2011,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/252339/giusiano-lucia-anahi
Liga Femenina,LUCIA ANTONELLA BOGGETTI,"BOGGETTI, L.",16/05/1998,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/115050/boggetti-lucia-antonella
Liga Femenina,LUCIANA MAGALI BRITO,"BRITO, L.",10/09/1995,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/115767/brito-luciana-magali
Liga Femenina,LUCILA CRAGNOLINO,"CRAGNOLINO, L.",25/02/2000,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/386031/cragnolino-lucila
Liga Femenina,LUJAN MARGARITA SANCHEZ,"SANCHEZ, L.",18/01/2005,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/182976/sanchez-lujan-margarita
Liga Femenina,LURDES LUJAN SAEZ,"SAEZ, L.",14/08/2003,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/219278/saez-lurdes-lujan
Liga Femenina,LUZMILA MARTINA VARZI,"VARZI, L.",09/03/2005,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/384149/varzi-luzmila-martina
Liga Femenina,MACARENA AVALO,"AVALO, M.",06/12/1999,https://www.laliganacional.com.ar/lfb/jugador/2033/88936/219058/avalo-macarena
Liga Femenina,MACARENA SUSANA GALINDEZ,"GALINDEZ, M.",16/01/1997,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/118478/galindez-macarena-susana
Liga Femenina,MAITENA AYMARA VAZQUEZ,"VAZQUEZ, M.",05/11/2003,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/316450/vazquez-maitena-aymara
Liga Femenina,MALVINA GUADALUPE D'AGOSTINO,"D'AGOSTINO, M.",03/04/2001,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/382379/d-agostino-malvina-guadalupe
Liga Femenina,MARIA CASILLA,"CASILLA, M.",25/04/2009,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/108366/casilla-maria
Liga Femenina,MARIA ANGELINA MARCHI,"MARCHI, M.",26/05/2005,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/150558/marchi-maria-angelina
Liga Femenina,MARIA CECILIA ACEVEDO,"ACEVEDO, M.",27/12/1996,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/223760/acevedo-maria-cecilia
Liga Femenina,MARIA EMILIA ROJAS,"ROJAS, M.",29/09/1998,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/115055/rojas-maria-emilia
Liga Femenina,MARIA EMILIA AMADO,"AMADO, M.",23/04/2008,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/221656/amado-maria-emilia
Liga Femenina,MARIA EMILIA VILLAR,"VILLAR, M.",04/10/2006,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/327674/villar-maria-emilia
Liga Femenina,MARIA GUADALUPE MUT COBRESI,"MUT COBRESI, M.",20/08/2008,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/327832/mut-cobresi-maria-guadalupe
Liga Femenina,MARIA LUZ TAMIETTI,"TAMIETTI, M.",22/08/2005,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/110105/tamietti-maria-luz
Liga Femenina,MARIA MARTINA FLORES,"FLORES, M.",11/02/2008,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/332299/flores-maria-martina
Liga Femenina,MARIA MILAGROS ACEVEDO AHUMADA,"ACEVEDO, M.",26/11/1992,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/383119/acevedo-ahumada-maria-milagros
Liga Femenina,MARIA MILAGROS INTROCASO,"INTROCASO, M.",29/10/2001,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/327567/introcaso-maria-milagros
Liga Femenina,MARIA ROCIO SAGARDOY,"SAGARDOY, M.",21/07/1998,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/273302/sagardoy-maria-rocio
Liga Femenina,MARIA SOFIA BUSTOS,"BUSTOS, M.",09/10/2008,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/331213/bustos-maria-sofia
Liga Femenina,MARIANELA AVEDANO,"AVEDANO, M.",09/12/1993,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/383142/avedano-marianela
Liga Femenina,MARILINA BANEGAS,"BANEGAS, M.",13/07/1991,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/153485/banegas-marilina
Liga Femenina,MARTINA TORRES BERMEJO,"TORRES, M.",25/07/2001,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/381967/torres-bermejo-martina
Liga Femenina,MARTINA FERNANDEZ LATINI,"FERNANDEZ, M.",01/09/2003,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/219280/fernandez-latini-martina
Liga Femenina,MELANIE ALDANA VERDUGO,"VERDUGO, M.",21/08/2001,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/182971/verdugo-melanie-aldana
Liga Femenina,MELINA BELEN BRUVERA,"BRUVERA, M.",02/12/1997,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/118466/bruvera-melina-belen
Liga Femenina,MELINA DAYARA NIZ,"NIZ , M.",23/01/2004,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/382831/niz-melina-dayara
Liga Femenina,MILAGROS EVANGELINA MORELL,"MORELL, M.",27/04/2007,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/383321/morell-milagros-evangelina
Liga Femenina,MIRANDA SALOME TOLEDO,"TOLEDO, M.",19/08/2009,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/177453/toledo-miranda-salome
Liga Femenina,OLIVIA MARLEN GRIFFA SCHAFER,"GRIFFA, O.",13/07/2007,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/233217/griffa-schafer-olivia-marlen
Liga Femenina,PAOLA BELEN ALEGRE,"ALEGRE, P.",09/01/2001,https://www.laliganacional.com.ar/lfb/jugador/1789/90457/382425/alegre-paola-belen
Liga Femenina,PAULINA LANCIONI,"LANCIONI, P.",16/03/2007,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/327372/lancioni-paulina
Liga Femenina,PAULINA FISSOLO,"FISSOLO, P.",29/03/2005,https://www.laliganacional.com.ar/lfb/jugador/1790/91487/327801/fissolo-paulina
Liga Femenina,PILAR BARROS REYES,"BARROS, P.",23/01/2007,https://www.laliganacional.com.ar/lfb/jugador/1903/90926/271589/barros-reyes-pilar
Liga Femenina,PILAR PAJELLO,"PAJELLO, P.",22/01/2008,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/162807/pajello-pilar
Liga Femenina,PILAR SAEZ LARRAÑAGA,"SAEZ, P.",30/11/2004,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/327950/saez-larranaga-pilar
Liga Femenina,REGINA BEATRIZ CAROSIO,"CAROSIO, R.",03/03/1986,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/326865/carosio-regina-beatriz
Liga Femenina,RENATA SERANGELI,"SERANGELI, R.",11/06/2003,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/374643/serangeli-renata
Liga Femenina,RENATA LUCIANA NIVEYRO,"NIVEYRO, R.",17/05/2007,https://www.laliganacional.com.ar/lfb/jugador/1672/90340/381959/niveyro-renata-luciana
Liga Femenina,ROCIO MISSAN,"MISSAN, R.",19/10/2009,https://www.laliganacional.com.ar/lfb/jugador/2022/88938/389080/missan-rocio
Liga Femenina,ROCIO JULIETA ITURRE,"ITURRE, R.",04/10/2000,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/163405/iturre-rocio-julieta
Liga Femenina,ROMINA BELEN MOREIRA,"MOREIRA, R.",18/09/1999,https://www.laliganacional.com.ar/lfb/jugador/2015/90076/167767/moreira-romina-belen
Liga Femenina,SABRINA MOLINA SOSA,"MOLINA, S.",05/09/1998,https://www.laliganacional.com.ar/lfb/jugador/1869/89417/384824/molina-sosa-sabrina
Liga Femenina,SELENA MEDRICK DI BENEDETTO,"MEDRICK, S.",16/08/2002,https://www.laliganacional.com.ar/lfb/jugador/1758/88920/384948/medrick-di-benedetto-selena
